benchmark,title,group,code,family,BU,schedule,range,step,ak_annual_salary,market_target_annual_salary,percentile
366,"Engineering Associate 1, DEC",Physical Sciences and Engineering,PK0333,"PK03 ‐ Engineering, Unlicensed",GP,200,21,A,81764,85149.0,50
367,Communications Engineering Associate 2,Physical Sciences and Engineering,PK0352,"PK03 ‐ Engineering, Unlicensed",GP,100,23,A,94283,102129.0,50
368,Engineer/Architect 1,Physical Sciences and Engineering,PK0411,"PK04 ‐Engineering, Licensed",GP,200,22,A,87341,91422.0,50
369,Engineer/Architect 3,Physical Sciences and Engineering,PK0413,"PK04 ‐Engineering, Licensed",SS,200,25,A,116688,98730.0,50
370,"Engineer 1, DEC",Physical Sciences and Engineering,PK0435,"PK04 ‐Engineering, Licensed",GP,200,22,A,87341,95987.0,50
371,Village Safe Water Engineer 1,Physical Sciences and Engineering,PK0443,"PK04 ‐Engineering, Licensed",GP,200,22,A,87341,92901.0,50
372,Communications Engineer 1,Physical Sciences and Engineering,PK0453,"PK04 ‐Engineering, Licensed",GP,200,24,A,99977,116548.0,50
373,Technical Engineer 1 / Architect 1,Physical Sciences and Engineering,PK0471,"PK04 ‐Engineering, Licensed",GP,200,24,A,99977,104661.0,50
374,Vessel Construction Manager 1,Physical Sciences and Engineering,PK0611,PK06 ‐ Vessel Construction,GP,200,21,A,81764,,50
375,Land Surveyor 1,Physical Sciences and Engineering,PK0711,PK07 ‐ Land Surveying,GP,200,21,A,81764,83355.0,50
376,Land Survey Manager 1,Physical Sciences and Engineering,PK0714,PK07 ‐ Land Surveying,SS,200,23,A,101795,87697.0,50
377,"Survey, Journey",Physical Sciences and Engineering,PK0743,PK07 ‐ Land Surveying,LL,2AA,54,A,57200,63717.0,50
378,Drafting Technician 3,Physical Sciences and Engineering,PK0803,PK08 ‐ Cartography and Drafting,GP,200,15,A,53957,58634.0,50
332,State Trooper,"Police, Fire Fighters, and Corrections",PJ0103,PJ01 ‐ Law Enforcement,AA,100,77,A,91603,75687.0,50
333,"Sergeant, Department of Public Safety","Police, Fire Fighters, and Corrections",PJ0105,PJ01 ‐ Law Enforcement,AA,100,79,A,106122,93712.0,50
334,Lieutenant ‐ Department of Public Safety,"Police, Fire Fighters, and Corrections",PJ0106,PJ01 ‐ Law Enforcement,SS,C00,24,A,126485,106525.0,50
335,Court Services Officer,"Police, Fire Fighters, and Corrections",PJ0121,PJ01 ‐ Law Enforcement,AA,500,74,A,69659,61666.0,50
336,Airport Police & Fire Officer 2,"Police, Fire Fighters, and Corrections",PJ0222,PJ02 ‐ Fire Fighting and Inspection,AP,100,77,A,89378,67942.0,50
337,Airport Police & Fire Officer 4,"Police, Fire Fighters, and Corrections",PJ0224,PJ02 ‐ Fire Fighting and Inspection,AP,100,79,A,103542,,50
338,Fire Training Specialist,"Police, Fire Fighters, and Corrections",PJ0231,PJ02 ‐ Fire Fighting and Inspection,GP,100,19,A,72189,82885.0,50
339,Deputy Fire Marshal 3,"Police, Fire Fighters, and Corrections",PJ0241,PJ02 ‐ Fire Fighting and Inspection,SS,100,23,A,101795,106386.0,50
340,Building Plans Examiner 1,"Police, Fire Fighters, and Corrections",PJ0250,PJ02 ‐ Fire Fighting and Inspection,GP,100,19,A,72189,70608.0,50
341,Deputy Fire Marshal 2,"Police, Fire Fighters, and Corrections",PJ02A2,PJ02 ‐ Fire Fighting and Inspection,AA,500,77,A,86882,96438.0,50
342,Correctional Officer 2,"Police, Fire Fighters, and Corrections",PJ0312,PJ03 ‐ Corrections,GC,100,13,A,65411,63599.0,50
343,Correctional Officer 4,"Police, Fire Fighters, and Corrections",PJ0316,PJ03 ‐ Corrections,GC,100,15,A,74933,67775.0,50
344,Correctional Supervisor,"Police, Fire Fighters, and Corrections",PJ0317,PJ03 ‐ Corrections,SS,L00,18,A,73632,71611.0,50
345,Correctional Superintendent 1,"Police, Fire Fighters, and Corrections",PJ0324,PJ03 ‐ Corrections,SS,L00,19,A,78749,86367.0,50
347,Juvenile Justice Unit Supervisor,"Police, Fire Fighters, and Corrections",PJ0345,PJ03 ‐ Corrections,SS,100,18,A,72925,65876.0,50
348,Juvenile Justice Superintendent 1,"Police, Fire Fighters, and Corrections",PJ0351,PJ03 ‐ Corrections,SS,100,20,A,83470,79534.0,50
346,Juvenile Justice Counselor 2,"Police, Fire Fighters, and Corrections",PJ03A2,PJ03 ‐ Corrections,GZ,100,14,A,54309,53531.0,50
353,Juvenile Probation Officer 2,"Police, Fire Fighters, and Corrections",PJ0452,PJ04 ‐ Probation and Parole,GP,100,16,A,58481,66698.0,50
354,Juvenile Probation Officer 3,"Police, Fire Fighters, and Corrections",PJ0453,PJ04 ‐ Probation and Parole,SS,100,18,A,72925,69138.0,50
349,Adult Probation Officer 2A,"Police, Fire Fighters, and Corrections",PJ04A2,PJ04 ‐ Probation and Parole,GP,100,17,A,62654,64493.0,50
350,Adult Probation Officer 2B,"Police, Fire Fighters, and Corrections",PJ04A3,PJ04 ‐ Probation and Parole,GP,100,18,A,67412,66698.0,50
351,Pretrial Services Officer 2,"Police, Fire Fighters, and Corrections",PJ04B2,PJ04 ‐ Probation and Parole,GP,100,18,A,67412,63472.0,50
352,"Pretrial, Probation and Parole Administrator 1","Police, Fire Fighters, and Corrections",PJ04C1,PJ04 ‐ Probation and Parole,SS,100,21,A,89232,110179.0,50
210,Eligibility Technician 2,"Social, Benefit, and Employment Services",PF0112,PF01 ‐ Public Programs,GP,200,14,A,50466,48574.0,50
211,Eligibility Technician 4,"Social, Benefit, and Employment Services",PF0114,PF01 ‐ Public Programs,SS,200,17,A,67995,66817.0,50
212,Eligibility Quality Control Technician 1,"Social, Benefit, and Employment Services",PF0116,PF01 ‐ Public Programs,GP,200,16,A,57974,60587.0,50
213,Eligibility Quality Control Technician 2,"Social, Benefit, and Employment Services",PF0117,PF01 ‐ Public Programs,SS,200,18,A,72925,72524.0,50
214,Eligibility Office Manager 1,"Social, Benefit, and Employment Services",PF0118,PF01 ‐ Public Programs,GP,200,18,A,66788,62510.0,50
215,Eligibility Office Manager 2,"Social, Benefit, and Employment Services",PF0119,PF01 ‐ Public Programs,SS,200,19,A,78000,73287.0,50
216,Medicaid Program Associate,"Social, Benefit, and Employment Services",PF0120,PF01 ‐ Public Programs,GP,200,14,A,50466,48016.0,50
217,Medicaid Program Specialist 2,"Social, Benefit, and Employment Services",PF0122,PF01 ‐ Public Programs,GP,200,18,A,66788,84472.0,50
218,Medicaid Program Specialist 5,"Social, Benefit, and Employment Services",PF0125,PF01 ‐ Public Programs,SS,200,22,A,95326,96827.0,50
219,PFD Technician 2,"Social, Benefit, and Employment Services",PF0132,PF01 ‐ Public Programs,GP,200,12,A,44402,48084.0,50
220,PFD Specialist 1,"Social, Benefit, and Employment Services",PF0136,PF01 ‐ Public Programs,SS,200,16,A,63461,,50
221,PFD Manager,"Social, Benefit, and Employment Services",PF0139,PF01 ‐ Public Programs,SS,200,22,A,95326,,50
222,Public Assistance Analyst 2,"Social, Benefit, and Employment Services",PF0152,PF01 ‐ Public Programs,GP,200,18,A,66788,76155.0,50
223,Public Assistance Field Services Manager 2,"Social, Benefit, and Employment Services",PF0154,PF01 ‐ Public Programs,SS,200,21,A,89232,74074.0,50
224,Public Assistance Programs Officer,"Social, Benefit, and Employment Services",PF0157,PF01 ‐ Public Programs,SS,200,21,A,89232,79856.0,50
225,Workers' Compensation Technician,"Social, Benefit, and Employment Services",PF0160,PF01 ‐ Public Programs,GP,200,12,A,44402,59831.0,50
226,Workers' Compensation Officer 2,"Social, Benefit, and Employment Services",PF0162,PF01 ‐ Public Programs,GP,200,18,A,66788,65979.0,50
227,Social Services Program Coordinator,"Social, Benefit, and Employment Services",PF0171,PF01 ‐ Public Programs,GP,200,20,A,76440,81714.0,50
228,Social Services Program Officer,"Social, Benefit, and Employment Services",PF0172,PF01 ‐ Public Programs,SS,200,21,A,89232,90362.0,50
229,Social Services Program Administrator,"Social, Benefit, and Employment Services",PF0173,PF01 ‐ Public Programs,SS,200,23,A,101795,86253.0,50
230,Disability Adjudicator Associate 2,"Social, Benefit, and Employment Services",PF0182,PF01 ‐ Public Programs,GP,200,16,A,57974,51435.0,50
231,Disability Adjudicator 2,"Social, Benefit, and Employment Services",PF0184,PF01 ‐ Public Programs,SS,200,20,A,83470,72596.0,50
232,"Chief, Disability Determination Services","Social, Benefit, and Employment Services",PF0186,PF01 ‐ Public Programs,SS,200,22,A,95326,101669.0,50
233,"Chief, Public Assistance Field Operations","Social, Benefit, and Employment Services",PF0193,PF01 ‐ Public Programs,SS,200,22,A,95326,124213.0,50
208,Child Support Enforcement Specialist 1,"Social, Benefit, and Employment Services",PF01A1,PF01 ‐ Public Programs,GP,200,16,A,57974,51289.0,50
209,Child Support Enforcement Specialist 3,"Social, Benefit, and Employment Services",PF01A3,PF01 ‐ Public Programs,SS,200,20,A,83470,76385.0,50
234,Protective Services Specialist 2,"Social, Benefit, and Employment Services",PF0202,PF02 ‐ Social Work,GP,200,17,A,62069,63048.0,50
235,Protective Services Specialist 4,"Social, Benefit, and Employment Services",PF0204,PF02 ‐ Social Work,SS,200,20,A,83470,73286.0,50
236,Protective Services Manager 1,"Social, Benefit, and Employment Services",PF0205,PF02 ‐ Social Work,SS,200,21,A,89232,86253.0,50
237,Social Services Associate,"Social, Benefit, and Employment Services",PF0222,PF02 ‐ Social Work,GP,200,12,A,44402,46894.0,50
238,Civil Rights Programs and Compliance Specialist 1,"Social, Benefit, and Employment Services",PF0301,PF03 ‐ Special Social Service,GP,200,15,A,53957,62886.0,50
239,Civil Rights Programs and Compliance Specialist 2,"Social, Benefit, and Employment Services",PF0302,PF03 ‐ Special Social Service,SS,200,17,A,67995,88531.0,50
240,Civil Rights Programs and Compliance Specialist 3,"Social, Benefit, and Employment Services",PF0303,PF03 ‐ Special Social Service,SS,200,19,A,78000,100403.0,50
241,Human Rights Field Representative 3,"Social, Benefit, and Employment Services",PF0323,PF03 ‐ Special Social Service,XE,N00,18,A,68543,90956.0,50
242,Human Rights Field Representative 4,"Social, Benefit, and Employment Services",PF0324,PF03 ‐ Special Social Service,XE,N00,20,A,78254,122127.0,50
243,Senior Services Technician,"Social, Benefit, and Employment Services",PF0341,PF03 ‐ Special Social Service,GP,200,12,A,44402,50355.0,50
244,Public Guardian 2,"Social, Benefit, and Employment Services",PF03A2,PF03 ‐ Special Social Service,GP,200,18,A,66788,67539.0,50
245,Public Guardian 4,"Social, Benefit, and Employment Services",PF03A4,PF03 ‐ Special Social Service,SS,200,22,A,95326,84472.0,50
246,Vocational Rehabilitation Assistant 2,"Social, Benefit, and Employment Services",PF0412,PF04 ‐ Vocational Rehabilitation,GP,200,12,A,44402,44964.0,50
247,Vocational Rehabilitation Counselor 2,"Social, Benefit, and Employment Services",PF0432,PF04 ‐ Vocational Rehabilitation,GP,200,17,A,62069,65759.0,50
248,Vocational Rehabilitation Manager,"Social, Benefit, and Employment Services",PF0460,PF04 ‐ Vocational Rehabilitation,SS,200,21,A,89232,112920.0,50
249,"Chief, Vocational Rehabilitation Services","Social, Benefit, and Employment Services",PF0472,PF04 ‐ Vocational Rehabilitation,SS,200,23,A,101795,117815.0,50
250,Employment Security Analyst 2,"Social, Benefit, and Employment Services",PF0512,PF05 ‐ Labor and Employment Services,GP,200,17,A,62069,60737.0,50
251,Employment Services Technician 2,"Social, Benefit, and Employment Services",PF0522,PF05 ‐ Labor and Employment Services,GP,200,15,A,53957,53898.0,50
252,Unemployment Insurance Technician 1,"Social, Benefit, and Employment Services",PF0526,PF05 ‐ Labor and Employment Services,GP,200,14,A,50466,45040.0,50
253,Employment Services Manager 1,"Social, Benefit, and Employment Services",PF0531,PF05 ‐ Labor and Employment Services,GP,200,16,A,57974,73710.0,50
254,Field Auditor 1,"Social, Benefit, and Employment Services",PF0541,PF05 ‐ Labor and Employment Services,GP,200,16,A,57974,56711.0,50
3,Office Assistant 1,Administrative and Office Support,PB0102,PB01 ‐ General Administration,GP,200,08,F,40560,45935.0,50
4,Secretary,Administrative and Office Support,PB0130,PB01 ‐ General Administration,XE,N00,11,F,50193,60583.0,50
5,Executive Secretary 3,Administrative and Office Support,PB0137,PB01 ‐ General Administration,XE,N00,16,F,70980,83553.0,50
6,Administrative Assistant 2,Administrative and Office Support,PB0152,PB01 ‐ General Administration,GP,200,14,F,60138,55439.0,50
7,Administrative Officer 1,Administrative and Office Support,PB0154,PB01 ‐ General Administration,SS,200,17,F,78000,73816.0,50
8,Administrative Operations Manager 1,Administrative and Office Support,PB0157,PB01 ‐ General Administration,SS,200,22,F,108867,92939.0,50
9,Accounting Clerk,Administrative and Office Support,PB0202,PB02 ‐ Accounting and Fiscal,GP,200,10,F,45786,48626.0,50
10,Accounting Technician 2,Administrative and Office Support,PB0206,PB02 ‐ Accounting and Fiscal,GP,200,14,F,60138,56970.0,50
11,Accountant 2,Administrative and Office Support,PB0212,PB02 ‐ Accounting and Fiscal,GP,200,16,F,69147,80779.0,50
12,Accountant 4,Administrative and Office Support,PB0214,PB02 ‐ Accounting and Fiscal,SS,200,20,F,95326,95855.0,50
13,Payroll Manager,Administrative and Office Support,PB0230,PB02 ‐ Accounting and Fiscal,KK,200,22,F,109387,106880.0,50
14,Payroll Specialist 1,Administrative and Office Support,PB0231,PB02 ‐ Accounting and Fiscal,KK,200,16,F,73278,75668.0,50
15,Budget Analyst 2,Administrative and Office Support,PB0243,PB02 ‐ Accounting and Fiscal,GP,200,19,F,84767,92267.0,50
16,Budget Analyst 4,Administrative and Office Support,PB0245,PB02 ‐ Accounting and Fiscal,SS,200,22,F,108867,122640.0,50
17,Human Resource Technician 2,Administrative and Office Support,PB0303,PB03 ‐ Personnel and Employee Relations,KK,200,14,F,63773,62321.0,50
18,Payroll Services Supervisor,Administrative and Office Support,PB0305,PB03 ‐ Personnel and Employee Relations,KK,200,17,F,78374,82266.0,50
19,Human Resource Consultant 1,Administrative and Office Support,PB0311,PB03 ‐ Personnel and Employee Relations,KK,200,16,F,73278,80933.0,50
20,Human Resource Consultant 5,Administrative and Office Support,PB0315,PB03 ‐ Personnel and Employee Relations,KK,200,22,F,109387,118333.0,50
21,Labor Relations Analyst 2,Administrative and Office Support,PB0322,PB03 ‐ Personnel and Employee Relations,KK,200,20,F,95784,89124.0,50
22,Labor Relations Manager,Administrative and Office Support,PB0325,PB03 ‐ Personnel and Employee Relations,XE,N00,24,F,121329,132305.0,50
23,Retirement and Benefits Technician 2,Administrative and Office Support,PB0333,PB03 ‐ Personnel and Employee Relations,GP,200,14,F,60138,66075.0,50
24,Retirement and Benefits Specialist 1,Administrative and Office Support,PB0341,PB03 ‐ Personnel and Employee Relations,GP,200,16,F,69147,75293.0,50
25,Alaska Marine Highway System Dispatcher,Administrative and Office Support,PB0351,PB03 ‐ Personnel and Employee Relations,KK,200,15,F,68286,60425.0,50
26,GIS Analyst 2,Administrative and Office Support,PB0496,PB04 ‐ Information Technology,GP,200,17,F,74003,78318.0,50
27,Statistical Technician 2,Administrative and Office Support,PB0503,PB05 ‐ Statistics and Research Analysis,GP,200,14,F,60138,72794.0,50
28,Research Analyst 1,Administrative and Office Support,PB0511,PB05 ‐ Statistics and Research Analysis,GP,200,13,F,55985,69469.0,50
29,Research Analyst 2,Administrative and Office Support,PB0512,PB05 ‐ Statistics and Research Analysis,GP,200,16,F,69147,80446.0,50
30,Research Analyst 3,Administrative and Office Support,PB0513,PB05 ‐ Statistics and Research Analysis,GP,200,18,F,79268,89124.0,50
31,Research Analyst 4,Administrative and Office Support,PB0514,PB05 ‐ Statistics and Research Analysis,SS,200,21,F,101795,124260.0,50
32,"Chief, Health Analytics and Vital Records",Administrative and Office Support,PB0540,PB05 ‐ Statistics and Research Analysis,SS,200,22,F,108867,120242.0,50
33,Demographer,Administrative and Office Support,PB0551,PB05 ‐ Statistics and Research Analysis,GP,200,19,F,84767,,50
34,State Demographer,Administrative and Office Support,PB0552,PB05 ‐ Statistics and Research Analysis,SS,200,22,F,108867,,50
35,Stock and Parts Services 2,Administrative and Office Support,PB0602,PB06 ‐ Supply,LL,2AA,55,F,60174,58563.0,50
36,Supply Technician 1,Administrative and Office Support,PB0611,PB06 ‐ Supply,GP,200,10,F,45786,50193.0,50
37,Contracting Officer 2,Administrative and Office Support,PB0622,PB06 ‐ Supply,GP,200,16,F,69147,69239.0,50
38,Contracting Officer 4,Administrative and Office Support,PB0624,PB06 ‐ Supply,SS,200,22,F,108867,115309.0,50
39,Procurement Specialist 2,Administrative and Office Support,PB0632,PB06 ‐ Supply,GP,200,16,F,69147,71027.0,50
40,Procurement Specialist 5,Administrative and Office Support,PB0635,PB06 ‐ Supply,SS,200,21,F,101795,102599.0,50
41,State Chief Information Officer,Administrative and Office Support,PB0701,PB07 ‐ Office of Information Technology,XE,N00,28,F,145041,183420.0,50
42,Deputy Chief Information Officer,Administrative and Office Support,PB0702,PB07 ‐ Office of Information Technology,XE,N00,27,F,140166,169058.0,50
43,Chief Technology Officer 3,Administrative and Office Support,PB0707,PB07 ‐ Office of Information Technology,XE,N00,26,F,135077,159215.0,50
44,"Staff Manager, OIT",Administrative and Office Support,PB0709,PB07 ‐ Office of Information Technology,XE,N00,25,F,130416,139743.0,50
45,Department Technology Officer 2,Administrative and Office Support,PB0712,PB07 ‐ Office of Information Technology,SS,200,24,F,124654,139550.0,50
46,P3 Manager,Administrative and Office Support,PB0725,PB07 ‐ Office of Information Technology,SS,200,24,F,124654,124125.0,50
47,Application Developer 3,Administrative and Office Support,PB07A3,PB07 ‐ Office of Information Technology,GP,200,22,F,103740,112240.0,50
48,IT Business Analyst 2,Administrative and Office Support,PB07B2,PB07 ‐ Office of Information Technology,GP,200,21,F,96759,104429.0,50
49,IT Client Support Specialist 2,Administrative and Office Support,PB07C2,PB07 ‐ Office of Information Technology,GP,200,16,F,69147,70761.0,50
50,Database Administrator 2,Administrative and Office Support,PB07D2,PB07 ‐ Office of Information Technology,GP,200,23,F,111131,116238.0,50
51,IT Support Technician 1,Administrative and Office Support,PB07E1,PB07 ‐ Office of Information Technology,GP,200,13,F,55985,61143.0,50
52,IT Project Manager 2,Administrative and Office Support,PB07J2,PB07 ‐ Office of Information Technology,SS,200,24,F,124654,124125.0,50
53,IT Manager 1,Administrative and Office Support,PB07M1,PB07 ‐ Office of Information Technology,SS,200,23,F,116688,126548.0,50
54,Network and Telecommunications Specialist 2,Administrative and Office Support,PB07N2,PB07 ‐ Office of Information Technology,GP,200,21,F,96759,102154.0,50
55,IT Policy and Planning Analyst 1,Administrative and Office Support,PB07P1,PB07 ‐ Office of Information Technology,SS,200,23,F,116688,96029.0,50
56,IT Architecture Specialist 1,Administrative and Office Support,PB07R1,PB07 ‐ Office of Information Technology,GP,200,24,F,118736,133796.0,50
57,IT Security Specialist 1,Administrative and Office Support,PB07S1,PB07 ‐ Office of Information Technology,GP,200,24,F,118736,115168.0,50
58,IT Quality Assurance Analyst 2,Administrative and Office Support,PB07U2,PB07 ‐ Office of Information Technology,GP,200,21,F,96759,99998.0,50
59,IT Vendor Manager 2,Administrative and Office Support,PB07V2,PB07 ‐ Office of Information Technology,GP,200,20,F,90539,95658.0,50
60,IT Systems Administrator 2,Administrative and Office Support,PB07Y2,PB07 ‐ Office of Information Technology,GP,200,23,F,111131,106380.0,50
61,Project Assistant,Administrative and Office Support,PB9908,PB99 ‐ Administrative classes not otherwise described,GP,200,16,F,69147,61783.0,50
62,Program Coordinator 1,Administrative and Office Support,PB9909,PB99 ‐ Administrative classes not otherwise described,GP,200,18,F,79268,79299.0,50
63,Program Manager,Administrative and Office Support,PB9912,PB99 ‐ Administrative classes not otherwise described,SS,200,22,F,108867,112173.0,50
64,Business Services Project Manager 1,Administrative and Office Support,PB9915,PB99 ‐ Administrative classes not otherwise described,GP,200,20,F,90539,88303.0,50
281,Fish and Wildlife Technician 3,Biological Sciences,PH0103,PH01 ‐ Fish and Wildlife,GP,200,11,F,48750,57402.0,50
282,Fishery Biologist 2,Biological Sciences,PH0112,PH01 ‐ Fish and Wildlife,SS,200,16,F,72925,81978.0,50
283,Habitat Biologist 2,Biological Sciences,PH0122,PH01 ‐ Fish and Wildlife,GP,200,16,F,69147,80933.0,50
284,Wildlife Biologist 2,Biological Sciences,PH0132,PH01 ‐ Fish and Wildlife,GP,200,16,F,69147,80276.0,50
285,Biometrician 2,Biological Sciences,PH0142,PH01 ‐ Fish and Wildlife,GP,200,19,F,84767,124917.0,50
286,Fish Culturist 1,Biological Sciences,PH0151,PH01 ‐ Fish and Wildlife,GP,200,14,F,60138,,50
287,Fisheries Geneticist 1,Biological Sciences,PH0161,PH01 ‐ Fish and Wildlife,GP,200,17,F,74003,88615.0,50
288,Fisheries Scientist 1,Biological Sciences,PH0166,PH01 ‐ Fish and Wildlife,SS,200,22,F,108867,121503.0,50
289,Agronomist 1,Biological Sciences,PH0211,PH02 ‐ Agriculture,GP,200,16,F,69147,71346.0,50
290,Natural Resource Technician 2,Biological Sciences,PH0302,PH03 ‐ Natural Resources and Forestry,GP,200,12,F,52182,55074.0,50
291,Natural Resource Specialist 2,Biological Sciences,PH0312,PH03 ‐ Natural Resources and Forestry,GP,200,16,F,69147,70135.0,50
292,Natural Resource Manager 1,Biological Sciences,PH0321,PH03 ‐ Natural Resources and Forestry,SS,200,18,F,83470,100617.0,50
293,Wildland Fire and Resource Technician 3,Biological Sciences,PH0353,PH03 ‐ Natural Resources and Forestry,GP,100,12,F,52650,66260.0,50
294,Wildland Forestry Technician 2,Biological Sciences,PH0358,PH03 ‐ Natural Resources and Forestry,GP,100,14,F,60684,,50
295,Forester 2,Biological Sciences,PH0362,PH03 ‐ Natural Resources and Forestry,GP,200,16,F,69147,75875.0,50
296,Fire Management Officer,Biological Sciences,PH0367,PH03 ‐ Natural Resources and Forestry,SS,500,16,F,72176,,50
297,Wildland Fire Support Services 1,Biological Sciences,PH0380,PH03 ‐ Natural Resources and Forestry,LL,2AA,56,F,56805,,50
298,Park Specialist,Biological Sciences,PH0410,PH04 ‐ Parks,GP,200,14,F,60138,60104.0,50
299,Park Ranger 1,Biological Sciences,PH0411,PH04 ‐ Parks,GP,200,16,F,69147,66312.0,50
300,Park Ranger 2,Biological Sciences,PH0412,PH04 ‐ Parks,SS,600,18,F,82638,80933.0,50
301,Park Superintendent,Biological Sciences,PH0420,PH04 ‐ Parks,SS,200,20,F,95326,100176.0,50
302,Museum Protection & Visitor Services Assistant,Biological Sciences,PH0451,PH04 ‐ Parks,GP,200,11,F,48750,55822.0,50
65,Grants Administrator 2,Business Development and Regulation,PC0102,PC01 ‐ Business Finance,GP,200,17,F,74003,83643.0,50
66,Grants Administration Manager,Business Development and Regulation,PC0105,PC01 ‐ Business Finance,SS,200,21,F,101795,102777.0,50
67,Loan Closer/Processor 2,Business Development and Regulation,PC0112,PC01 ‐ Business Finance,GP,200,12,F,52182,55358.0,50
68,Loan/Collection Officer 1,Business Development and Regulation,PC0121,PC01 ‐ Business Finance,GP,200,16,F,69147,56851.0,50
69,Loan/Collection Manager,Business Development and Regulation,PC0125,PC01 ‐ Business Finance,SS,200,22,F,108867,109005.0,50
70,School Finance Specialist 2,Business Development and Regulation,PC0132,PC01 ‐ Business Finance,GP,200,18,F,79268,94424.0,50
71,School Finance Manager,Business Development and Regulation,PC0135,PC01 ‐ Business Finance,SS,200,23,F,116688,127737.0,50
73,Insurance Licensing Examiner 2,Business Development and Regulation,PC0206,PC02 ‐ Business Regulation and Compliance,GP,200,14,F,60138,59952.0,50
74,Records and Licensing Supervisor,Business Development and Regulation,PC0209,PC02 ‐ Business Regulation and Compliance,SS,200,16,F,72925,89543.0,50
75,Financial Registration Examiner,Business Development and Regulation,PC0220,PC02 ‐ Business Regulation and Compliance,GP,200,14,F,60138,59012.0,50
76,Insurance Specialist 2,Business Development and Regulation,PC0233,PC02 ‐ Business Regulation and Compliance,GP,200,19,F,84767,84504.0,50
77,Insurance Financial Examiner 2,Business Development and Regulation,PC0237,PC02 ‐ Business Regulation and Compliance,GP,200,21,F,96759,98314.0,50
78,Utility Financial Analyst 2,Business Development and Regulation,PC0252,PC02 ‐ Business Regulation and Compliance,GP,200,19,F,84767,98170.0,50
79,Utility Financial Analyst 4,Business Development and Regulation,PC0254,PC02 ‐ Business Regulation and Compliance,SS,200,23,F,116688,120262.0,50
80,Utility Tariff Analyst 2,Business Development and Regulation,PC0257,PC02 ‐ Business Regulation and Compliance,GP,200,18,F,79268,99313.0,50
81,Community Care Licensing Specialist 1,Business Development and Regulation,PC0261,PC02 ‐ Business Regulation and Compliance,GP,200,16,F,69147,66545.0,50
82,Community Care Licensing Specialist 3,Business Development and Regulation,PC0263,PC02 ‐ Business Regulation and Compliance,SS,200,20,F,95326,99152.0,50
83,Financial Examiner 2,Business Development and Regulation,PC0272,PC02 ‐ Business Regulation and Compliance,GP,200,19,F,84767,85077.0,50
84,Financial Examiner 4,Business Development and Regulation,PC0274,PC02 ‐ Business Regulation and Compliance,SS,200,23,F,116688,114692.0,50
72,Licensing Examiner 2,Business Development and Regulation,PC02A2,PC02 ‐ Business Regulation and Compliance,GP,200,15,F,64409,56705.0,50
85,Commercial Vehicle Compliance Inspector 2,Business Development and Regulation,PC0302,PC03 ‐ Safety Inspection,GP,200,15,F,64409,74093.0,50
86,Commercial Vehicle Compliance Inspector 5,Business Development and Regulation,PC0305,PC03 ‐ Safety Inspection,SS,200,19,F,89232,100981.0,50
87,Radiological Health Physicist 1,Business Development and Regulation,PC0310,PC03 ‐ Safety Inspection,GP,200,19,F,84767,105994.0,50
88,Industrial Hygienist,Business Development and Regulation,PC0321,PC03 ‐ Safety Inspection,GP,200,19,F,84767,104130.0,50
89,Occupational Safety & Compliance Officer,Business Development and Regulation,PC0322,PC03 ‐ Safety Inspection,LL,2AA,49,F,84531,88144.0,50
90,Safety Officer,Business Development and Regulation,PC0323,PC03 ‐ Safety Inspection,GP,200,18,F,79268,90603.0,50
91,Occupational Health and Safety Analyst,Business Development and Regulation,PC0324,PC03 ‐ Safety Inspection,SS,200,20,F,95326,93593.0,50
92,Occupational Safety & Health Manager,Business Development and Regulation,PC0325,PC03 ‐ Safety Inspection,SS,200,22,F,108867,113076.0,50
93,"Safety Inspection & Compliance, Electrical Inspector",Business Development and Regulation,PC0331,PC03 ‐ Safety Inspection,LL,2AA,49,F,84531,80933.0,50
94,"Safety Inspection & Compliance, Elevator Inspector",Business Development and Regulation,PC0332,PC03 ‐ Safety Inspection,LL,2AA,49,F,84531,76471.0,50
95,"Safety Inspection & Compliance, Plumbing Inspector",Business Development and Regulation,PC0333,PC03 ‐ Safety Inspection,LL,2AA,49,F,84531,82145.0,50
96,Boiler and Pressure Vessel Inspector 1,Business Development and Regulation,PC0338,PC03 ‐ Safety Inspection,GP,200,19,F,84767,80377.0,50
97,Boiler and Pressure Vessel Inspector 2,Business Development and Regulation,PC0339,PC03 ‐ Safety Inspection,SS,200,20,F,95326,89124.0,50
98,Mechanical Inspection Manager,Business Development and Regulation,PC0345,PC03 ‐ Safety Inspection,SS,200,22,F,108867,107654.0,50
99,Weights and Measures Inspector 2,Business Development and Regulation,PC0352,PC03 ‐ Safety Inspection,GP,200,16,F,69147,75037.0,50
100,Measurement Standards Supervisor,Business Development and Regulation,PC0355,PC03 ‐ Safety Inspection,SS,200,18,F,83470,,50
101,"Chief, Weights, Measures, and Permits",Business Development and Regulation,PC0360,PC03 ‐ Safety Inspection,SS,200,22,F,108867,113980.0,50
102,State Metrologist 2,Business Development and Regulation,PC0362,PC03 ‐ Safety Inspection,GP,200,18,F,79268,98924.0,50
103,Environmental Health Technician,Business Development and Regulation,PC0401,PC04 ‐ Environmental Health,GP,200,13,F,55985,53082.0,50
